Sample Number,Variety,endo,Source notes,year,location,Extra Notes
15A0231,Wh10173V,sh2,"(04032,3V x Ct1013)@@@@@@",2015,New York,
15A0674,Wh10173V,sh2,"(04032,3V x Ct1013)@@@@@@",2015,New York,
2830,Wh10173V,sh2,"(04032,3V x Ct1013)@@@@@@",2015,Wisconsin,
31460,Wh10173V,sh2,"(04032,3V x Ct1013)@@@@@@",2014,Wisconsin,Manually Added 2021.09.06
14A0255,Wh10216V,sh2,"(04036,7V x Ct1001)@@@@@@",2014,New York,
14A0574,Wh10216V,sh2,"(04036,7V x Ct1001)@@@@@@",2014,New York,
30940,Wh10216V,sh2,"(04036,7V x Ct1001)@@@@@@",2014,Wisconsin,
15A0356,Wh10216V,sh2,"(04036,7V x Ct1001)@@@@@@",2015,New York,
3015,Wh10216V,sh2,"(04036,7V x Ct1001)@@@@@@",2015,Wisconsin,
31862,Wh10216V,sh2,"(04036,7V x Ct1001)@@@@@@",2014,Wisconsin,Manually Added 2021.09.06
14A0568,Wh10231V,sh2,((ExcellencyxHaw. SS)[S4]xCt1001)@@@@@@,2014,New York,
32060,Wh10231V,sh2,((ExcellencyxHaw. SS)[S4]xCt1001)@@@@@@,2014,Wisconsin,
15A0298,Wh10231V,sh2,((ExcellencyxHaw. SS)[S4]xCt1001)@@@@@@,2015,New York,
15A0711,Wh10231V,sh2,((ExcellencyxHaw. SS)[S4]xCt1001)@@@@@@,2015,New York,
2945,Wh10231V,sh2,((ExcellencyxHaw. SS)[S4]xCt1001)@@@@@@,2015,Wisconsin,
14A0156,Wh10802R,su1,"Rp1GFJ  {@7},  Endosperm to match baseggio",2014,New York,
14A0565,Wh10802R,su1,"Rp1GFJ  {@7},  Endosperm to match baseggio",2014,New York,
31348,Wh10802R,su1,"Rp1GFJ  {@7},  Endosperm to match baseggio",2014,Wisconsin,
31671,Wh10802R,su1,"Rp1GFJ  {@7},  Endosperm to match baseggio",2014,Wisconsin,
14A0210,Wh10804R,su1,"Red @6,  Endosperm to match baseggio",2014,New York,
14A0784,Wh10804R,su1,"Red @6,  Endosperm to match baseggio",2014,New York,
32141,Wh10804R,su1,"Red @6,  Endosperm to match baseggio",2014,Wisconsin,
15A0311,Wh10804R,su1,"Red @6,  Endosperm to match baseggio",2015,New York,
15A0671,Wh10804R,su1,"Red @6,  Endosperm to match baseggio",2015,New York,
2817,Wh10804R,su1,"Red @6,  Endosperm to match baseggio",2015,Wisconsin,
31505,Wh10804R,su1,"Red @6,  Endosperm to match baseggio",2014,Wisconsin,Manually Added 2021.09.06
14A0169,Wh1095407-2,su1,PopBRpG+Rp1-J+Rp1Fx95407) {@8} Endosperm to match baseggio,2014,New York,
14A0722,Wh1095407-2,su1,PopBRpG+Rp1-J+Rp1Fx95407) {@8} Endosperm to match baseggio,2014,New York,
32102,Wh1095407-2,su1,PopBRpG+Rp1-J+Rp1Fx95407) {@8} Endosperm to match baseggio,2014,Wisconsin,
32241,Wh1095407-2,su1,PopBRpG+Rp1-J+Rp1Fx95407) {@8} Endosperm to match baseggio,2014,Wisconsin,
31146,Wh92047,su1sh2-i,"A632 x Wh3 (marked su1 on diversity panel),  Endosperm to match baseggio",2014,Wisconsin,
15A0471,Wh92047,su1sh2-i,A632 x Wh3 (marked su1 on diversity panel),2015,New York,
15A0913,Wh92047,su1sh2-i,A632 x Wh3 (marked su1 on diversity panel),2015,New York,
2731,Wh92047,su1sh2-i,A632 x Wh3 (marked su1 on diversity panel),2015,Wisconsin,
3433,Wh92047,su1sh2-i,A632 x Wh3 (marked su1 on diversity panel),2015,Wisconsin,
31470,Wh92047,su1sh2-i,A632 x Wh3 (marked su1 on diversity panel),2014,Wisconsin,Manually Added 2021.09.06
14A0213,Wh92054,sh2,not found in compliation or diversity panel,2014,New York,
14A0558,Wh92054,sh2,not found in compliation or diversity panel,2014,New York,
31235,Wh92054,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0134,Wh92054,sh2,not found in compliation or diversity panel,2015,New York,
15A0850,Wh92054,sh2,not found in compliation or diversity panel,2015,New York,
2768,Wh92054,sh2,not found in compliation or diversity panel,2015,Wisconsin,
31663,Wh92054,sh2,not found in compliation or diversity panel,2014,Wisconsin,Manually Added 2021.09.06
14A0329,Wh9261,sh2,not found in compliation or diversity panel,2014,New York,
14A0753,Wh9261,sh2,not found in compliation or diversity panel,2014,New York,
31703,Wh9261,sh2,not found in compliation or diversity panel,2014,Wisconsin,
32226,Wh9261,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0042,Wh9261,sh2,not found in compliation or diversity panel,2015,New York,
15A0522,Wh9261,sh2,not found in compliation or diversity panel,2015,New York,
2339,Wh9261,sh2,not found in compliation or diversity panel,2015,Wisconsin,
14A0737,Wh93006,sh2,not found in compliation or diversity panel,2014,New York,
32279,Wh93006,sh2,not found in compliation or diversity panel,2014,Wisconsin,
2820,Wh93006,sh2,not found in compliation or diversity panel,2015,Wisconsin,
14A0534,Wh93016,sh2,not found in compliation or diversity panel,2014,New York,
31716,Wh93016,sh2,not found in compliation or diversity panel,2014,Wisconsin,
32137,Wh93016,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0380,Wh93016,sh2,not found in compliation or diversity panel,2015,New York,
15A0886,Wh93016,sh2,not found in compliation or diversity panel,2015,New York,
3213,Wh93016,sh2,not found in compliation or diversity panel,2015,Wisconsin,
14A0142,Wh93017,sh2,not found in compliation or diversity panel,2014,New York,
14A0671,Wh93017,sh2,not found in compliation or diversity panel,2014,New York,
31739,Wh93017,sh2,not found in compliation or diversity panel,2014,Wisconsin,
32461,Wh93017,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0091,Wh93017,sh2,not found in compliation or diversity panel,2015,New York,
15A0588,Wh93017,sh2,not found in compliation or diversity panel,2015,New York,
2337,Wh93017,sh2,not found in compliation or diversity panel,2015,Wisconsin,
14A0345,Wh94053,sh2,not found in compliation or diversity panel,2014,New York,
14A0608,Wh94053,sh2,not found in compliation or diversity panel,2014,New York,
31540,Wh94053,sh2,not found in compliation or diversity panel,2014,Wisconsin,
32270,Wh94053,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0084,Wh94053,sh2,not found in compliation or diversity panel,2015,New York,
15A0554,Wh94053,sh2,not found in compliation or diversity panel,2015,New York,
2410,Wh94053,sh2,not found in compliation or diversity panel,2015,Wisconsin,
14A0301,Wh95016a,sh2,not found in compliation or diversity panel,2014,New York,
14A0781,Wh95016a,sh2,not found in compliation or diversity panel,2014,New York,
31122,Wh95016a,sh2,not found in compliation or diversity panel,2014,Wisconsin,
32033,Wh95016a,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0879,Wh95016a,sh2,not found in compliation or diversity panel,2015,New York,
3413,Wh95016a,sh2,not found in compliation or diversity panel,2015,Wisconsin,
14A0300,Wh96011,sh2,not found in compliation or diversity panel,2014,New York,
14A0691,Wh96011,sh2,not found in compliation or diversity panel,2014,New York,
31142,Wh96011,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0097,Wh96011,sh2,not found in compliation or diversity panel,2015,New York,
15A0521,Wh96011,sh2,not found in compliation or diversity panel,2015,New York,
2401,Wh96011,sh2,not found in compliation or diversity panel,2015,Wisconsin,
31314,Wh96011,sh2,not found in compliation or diversity panel,2014,Wisconsin,Manually Added 2021.09.06
14A0089,Wh96015,sh2,not found in compliation or diversity panel,2014,New York,
14A0767,Wh96015,sh2,not found in compliation or diversity panel,2014,New York,
32042,Wh96015,sh2,not found in compliation or diversity panel,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
32116,Wh96015,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0187,Wh96015,sh2,not found in compliation or diversity panel,2015,New York,
15A0853,Wh96015,sh2,not found in compliation or diversity panel,2015,New York,
14A0745,Wh96034,sh2,not found in compliation or diversity panel,2014,New York,
31442,Wh96034,sh2,not found in compliation or diversity panel,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
32277,Wh96034,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0353,Wh96034,sh2,not found in compliation or diversity panel,2015,New York,
2819,Wh96034,sh2,not found in compliation or diversity panel,2015,Wisconsin,
14A0323,Wh98044,sh2,not found in compliation or diversity panel,2014,New York,
14A0566,Wh98044,sh2,not found in compliation or diversity panel,2014,New York,
32040,Wh98044,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0245,Wh98044,sh2,not found in compliation or diversity panel,2015,New York,
3170,Wh98044,sh2,not found in compliation or diversity panel,2015,Wisconsin,
32462,Wh98044,sh2,not found in compliation or diversity panel,2014,Wisconsin,Manually Added 2021.09.06
14A0122,Wh98063,sh2,not found in compliation or diversity panel,2014,New York,
14A0575,Wh98063,sh2,not found in compliation or diversity panel,2014,New York,
32272,Wh98063,sh2,not found in compliation or diversity panel,2014,Wisconsin,
15A0118,Wh98063,sh2,not found in compliation or diversity panel,2015,New York,
15A0693,Wh98063,sh2,not found in compliation or diversity panel,2015,New York,
3164,Wh98063,sh2,not found in compliation or diversity panel,2015,Wisconsin,sh2 su1
14A0168,Wu00801,su1,not found in compliation or diversity panel,2014,New York,
14A0569,Wu00801,su1,not found in compliation or diversity panel,2014,New York,
15A0737,Wu00801,su1,not found in compliation or diversity panel,2015,New York,
2634,Wu00801,su1,not found in compliation or diversity panel,2015,Wisconsin,
31261,Wu00801,su1,not found in compliation or diversity panel,2014,Wisconsin,Manually Added 2021.09.06
14A0189,Wu00802,su1,not found in compliation or diversity panel,2014,New York,
14A0661,Wu00802,su1,not found in compliation or diversity panel,2014,New York,
31443,Wu00802,su1,not found in compliation or diversity panel,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
31702,Wu00802,su1,not found in compliation or diversity panel,2014,Wisconsin,
15A0650,Wu00802,su1,not found in compliation or diversity panel,2015,New York,
3166,Wu00802,su1,not found in compliation or diversity panel,2015,Wisconsin,
14A0054,Wu04401,su1,not found in compliation or diversity panel,2014,New York,
32445,Wu04401,su1,not found in compliation or diversity panel,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
15A0038,Wu04401,su1,not found in compliation or diversity panel,2015,New York,
15A0518,Wu04401,su1,not found in compliation or diversity panel,2015,New York,
2226,Wu04401,su1,not found in compliation or diversity panel,2015,Wisconsin,
31466,Wu04401,su1,not found in compliation or diversity panel,2014,Wisconsin,Manually Added 2021.09.06
14A0028,Wu04806,su1,not found in compliation or diversity panel,2014,New York,
14A0456,Wu04806,su1,not found in compliation or diversity panel,2014,New York,
32024,Wu04806,su1,not found in compliation or diversity panel,2014,Wisconsin,
15A0014,Wu04806,su1,not found in compliation or diversity panel,2015,New York,
15A0538,Wu04806,su1,not found in compliation or diversity panel,2015,New York,
2415,Wu04806,su1,not found in compliation or diversity panel,2015,Wisconsin,
31709,Wu04806,su1,not found in compliation or diversity panel,2014,Wisconsin,Manually Added 2021.09.06
14A0087,Wu04819,su1,not found in compliation or diversity panel,2014,New York,
14A0446,Wu04819,su1,not found in compliation or diversity panel,2014,New York,
31902,Wu04819,su1,not found in compliation or diversity panel,2014,Wisconsin,
32142,Wu04819,su1,not found in compliation or diversity panel,2014,Wisconsin,
15A0573,Wu04819,su1,not found in compliation or diversity panel,2015,New York,
14A0316,Wu99811,su1,not found in compliation or diversity panel,2014,New York,
31839,Wu99811,su1,not found in compliation or diversity panel,2014,Wisconsin,
31921,Wu99811,su1,not found in compliation or diversity panel,2014,Wisconsin,
15A0378,Wu99811,su1,not found in compliation or diversity panel,2015,New York,
15A0962,Wu99811,su1,not found in compliation or diversity panel,2015,New York,
3568,Wu99811,su1,not found in compliation or diversity panel,2015,Wisconsin,
14A0263,Wu99823,su1,not found in compliation or diversity panel,2014,New York,
14A0554,Wu99823,su1,not found in compliation or diversity panel,2014,New York,
31430,Wu99823,su1,not found in compliation or diversity panel,2014,Wisconsin,
15A0344,Wu99823,su1,not found in compliation or diversity panel,2015,New York,
15A0709,Wu99823,su1,not found in compliation or diversity panel,2015,New York,
2807,Wu99823,su1,not found in compliation or diversity panel,2015,Wisconsin,
14A0095,Wuh07177i,sh2,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii. Endosperm to match baseggio,2014,New York,
14A0594,Wuh07177i,sh2,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2014,New York,
31121,Wuh07177i,sh2,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2014,Wisconsin,
15A0115,Wuh07177i,sh2,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2015,New York,
15A0717,Wuh07177i,sh2,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2015,New York,
3041,Wuh07177i,sh2,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2015,Wisconsin,
32347,Wuh07177i,sh2,(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@5 susu ii,2014,Wisconsin,Manually Added 2021.09.06
14A0296,Wuh07182i,sh2,"Ct1403 x (Fa56sh2ixCt1402)]@7,  Endosperm to match baseggio",2014,New York,
14A0610,Wuh07182i,sh2,"Ct1403 x (Fa56sh2ixCt1402)]@7,  Endosperm to match baseggio",2014,New York,
30946,Wuh07183i,sh2,"not found in compliation or diversity panel,  Endosperm to match baseggio",2014,Wisconsin,
32077,Wuh07183i,sh2,"not found in compliation or diversity panel,  Endosperm to match baseggio",2014,Wisconsin,
15A0295,Wuh07183i,sh2,"not found in compliation or diversity panel,  Endosperm to match baseggio",2015,New York,
15A0827,Wuh07183i,sh2,"not found in compliation or diversity panel,  Endosperm to match baseggio",2015,New York,
2432,Wuh07183i,sh2,"not found in compliation or diversity panel,  Endosperm to match baseggio",2015,Wisconsin,
14A0645,Wuh07186i,sh2,"98136 x  (Fa56sh2ixCt1401)iisusu) @6,  Endosperm to match baseggio",2014,New York,
31440,Wuh07186i,sh2,"98136 x  (Fa56sh2ixCt1401)iisusu) @6,  Endosperm to match baseggio",2014,Wisconsin,
32063,Wuh07186i,sh2,"98136 x  (Fa56sh2ixCt1401)iisusu) @6,  Endosperm to match baseggio",2014,Wisconsin,
15A0023,Wuh07186i,sh2,"98136 x  (Fa56sh2ixCt1401)iisusu) @6,  Endosperm to match baseggio",2015,New York,
14A0573,Wuh07413i,su1sh2-i,Fa56A  sh2-i x Regal)@9 su/su i/i,2014,New York,
31065,Wuh07413i,su1sh2-i,Fa56A  sh2-i x Regal)@9 su/su i/i,2014,Wisconsin,
32348,Wuh07413i,su1sh2-i,Fa56A  sh2-i x Regal)@9 su/su i/i,2014,Wisconsin,
15A0104,Wuh07413i,su1sh2-i,Fa56A  sh2-i x Regal)@9 su/su i/i,2015,New York,
15A0537,Wuh07413i,su1sh2-i,Fa56A  sh2-i x Regal)@9 su/su i/i,2015,New York,
2353,Wuh07413i,su1sh2-i,Fa56A  sh2-i x Regal)@9 su/su i/i,2015,Wisconsin,
31064,Wuh07413i,su1sh2-i,Fa56A  sh2-i x Regal)@9 su/su i/i,2014,Wisconsin,Manually Added 2021.09.06
14A0349,Wuh07422i,su1sh2-i,Fa56A  sh2-i x GH9073)@9 susu ii,2014,New York,
14A0609,Wuh07422i,su1sh2-i,Fa56A  sh2-i x GH9073)@9 susu ii,2014,New York,
32121,Wuh07422i,su1sh2-i,Fa56A  sh2-i x GH9073)@9 susu ii,2014,Wisconsin,
32240,Wuh07422i,su1sh2-i,Fa56A  sh2-i x GH9073)@9 susu ii,2014,Wisconsin,
15A0008,Wuh07422i,su1sh2-i,Fa56A  sh2-i x GH9073)@9 susu ii,2015,New York,
15A0565,Wuh07422i,su1sh2-i,Fa56A  sh2-i x GH9073)@9 susu ii,2015,New York,
2351,Wuh07422i,su1sh2-i,Fa56A  sh2-i x GH9073)@9 susu ii,2015,Wisconsin,
31907,Wuh07429i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su)@7,2014,Wisconsin,
15A0694,Wuh07429i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su)@7,2015,New York,
2608,Wuh07429i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su)@7,2015,Wisconsin,
31840,Wuh07429i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su)@7,2014,Wisconsin,Manually Added 2021.09.06
14A0314,Wuh07466i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iiSuSu)@5,2014,New York,
14A0654,Wuh07466i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iiSuSu)@5,2014,New York,
31244,Wuh07466i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iiSuSu)@5,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
32067,Wuh07466i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iiSuSu)@5,2014,Wisconsin,
31434,Wuh07469i,su1sh2-i,Ct1411 x (Ct1012 x Fa56a)iiSuSu)@6,2014,Wisconsin,
15A0728,Wuh07469i,su1sh2-i,Ct1411 x (Ct1012 x Fa56a)iiSuSu)@6,2015,New York,
31704,Wuh07469i,su1sh2-i,Ct1411 x (Ct1012 x Fa56a)iiSuSu)@6,2014,Wisconsin,Manually Added 2021.09.06
14A0309,Wuh07481i,su1sh2-i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2014,New York,
14A0766,Wuh07481i,su1sh2-i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2014,New York,
31632,Wuh07481i,su1sh2-i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2014,Wisconsin,
15A0189,Wuh07481i,su1sh2-i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2015,New York,
15A0752,Wuh07481i,su1sh2-i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2015,New York,
3368,Wuh07481i,su1sh2-i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2015,Wisconsin,
31259,Wuh07481i,su1sh2-i,98419 x  (Fa56sh2ixCt1401)iisusu) @6,2014,Wisconsin,Manually Added 2021.09.06
14A0243,Wuh08127i,sh2,"(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@4,  Endosperm to match baseggio",2014,New York,
14A0702,Wuh08127i,sh2,"(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@4,  Endosperm to match baseggio",2014,New York,
31542,Wuh08127i,sh2,"(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@4,  Endosperm to match baseggio",2014,Wisconsin,
32307,Wuh08127i,sh2,"(Ct1001 x FaHT32B sh2-I)Ct1001 {3}@4,  Endosperm to match baseggio",2014,Wisconsin,
14A0146,Wuh09093i,su1sh2-i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2014,New York,
14A0732,Wuh09093i,su1sh2-i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2014,New York,
31349,Wuh09093i,su1sh2-i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2014,Wisconsin,
15A0310,Wuh09093i,su1sh2-i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2015,New York,
15A0854,Wuh09093i,su1sh2-i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2015,New York,
2950,Wuh09093i,su1sh2-i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2015,Wisconsin,
31311,Wuh09093i,su1sh2-i,(Fa56A-i xCt1401)5@i/isu/su)x(Ct1403x(Fa56sh2ixCt1402)]@@Su/-ii)@,2014,Wisconsin,Manually Added 2021.09.06
14A0181,Wuh09097i,su1sh2-i,((Fa56A-i xCt1401)5@i/isu/su?)x(Ct1411x(Crh24xFa56ash2i)]@@Su/-ii))@@,2014,New York,
14A0731,Wuh09097i,su1sh2-i,((Fa56A-i xCt1401)5@i/isu/su?)x(Ct1411x(Crh24xFa56ash2i)]@@Su/-ii))@@,2014,New York,
31444,Wuh09097i,su1sh2-i,((Fa56A-i xCt1401)5@i/isu/su?)x(Ct1411x(Crh24xFa56ash2i)]@@Su/-ii))@@,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
15A0011,Wuh09097i,su1sh2-i,((Fa56A-i xCt1401)5@i/isu/su?)x(Ct1411x(Crh24xFa56ash2i)]@@Su/-ii))@@,2015,New York,
31668,Wuh09097i,su1sh2-i,((Fa56A-i xCt1401)5@i/isu/su?)x(Ct1411x(Crh24xFa56ash2i)]@@Su/-ii))@@,2014,Wisconsin,Manually Added 2021.09.06
14A0170,Wuh09098i,su1sh2-i,(Fa56A-i xCt1401)6@ i/isu/su)x(Ct1411(Crh24/Fa56a-i)]@@Su/- ii))@@,2014,New York,
14A0669,Wuh09098i,su1sh2-i,(Fa56A-i xCt1401)6@ i/isu/su)x(Ct1411(Crh24/Fa56a-i)]@@Su/- ii))@@,2014,New York,
31340,Wuh09098i,su1sh2-i,(Fa56A-i xCt1401)6@ i/isu/su)x(Ct1411(Crh24/Fa56a-i)]@@Su/- ii))@@,2014,Wisconsin,
32115,Wuh09098i,su1sh2-i,(Fa56A-i xCt1401)6@ i/isu/su)x(Ct1411(Crh24/Fa56a-i)]@@Su/- ii))@@,2014,Wisconsin,
14A0109,Wuh09144i,su1sh2-i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2014,New York,
14A0723,Wuh09144i,su1sh2-i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2014,New York,
32301,Wuh09144i,su1sh2-i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2014,Wisconsin,
15A0213,Wuh09144i,su1sh2-i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2015,New York,
15A0613,Wuh09144i,su1sh2-i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2015,New York,
3167,Wuh09144i,su1sh2-i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2015,Wisconsin,
31555,Wuh09144i,su1sh2-i,Fa56A  sh2-i/+ x Ct1402) {@10} sh2 i/i  su/su,2014,Wisconsin,Manually Added 2021.09.06
31543,Wuh09149i,su1sh2-i,Fa56A  sh2-i/ + x Ct1401) {@10} i/i su/su,2014,Wisconsin,Fresh Samples left at room temperature. Might be trash
15A0098,Wuh09149i,su1sh2-i,Fa56A  sh2-i/ + x Ct1401) {@10} i/i su/su,2015,New York,
15A0503,Wuh09149i,su1sh2-i,Fa56A  sh2-i/ + x Ct1401) {@10} i/i su/su,2015,New York,
2404,Wuh09149i,su1sh2-i,Fa56A  sh2-i/ + x Ct1401) {@10} i/i su/su,2015,Wisconsin,
31264,Wuh09149i,su1sh2-i,Fa56A  sh2-i/ + x Ct1401) {@10} i/i su/su,2014,Wisconsin,Manually Added 2021.09.06
14A0180,Wuh09150i,su1sh2-i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2014,New York,
14A0642,Wuh09150i,su1sh2-i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2014,New York,
32029,Wuh09150i,su1sh2-i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2014,Wisconsin,
15A0276,Wuh09150i,su1sh2-i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2015,New York,
15A0823,Wuh09150i,su1sh2-i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2015,New York,
3163,Wuh09150i,su1sh2-i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2015,Wisconsin,
32109,Wuh09150i,su1sh2-i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2014,Wisconsin,Manually Added 2021.09.06
32109,Wuh09150i,su1sh2-i,(Ct1402 x FaHt32B sh2-i/ sh2-R) {@11} i/i su/su,2014,Wisconsin,Manually Added 2021.09.06
32038,Wuh09153i,su1sh2-i,Fa56A  sh2-i x Regal) {@10} su/su i/i,2014,Wisconsin,
15A0012,Wuh09153i,su1sh2-i,Fa56A  sh2-i x Regal) {@10} su/su i/i,2015,New York,
2554,Wuh09153i,su1sh2-i,Fa56A  sh2-i x Regal) {@10} su/su i/i,2015,Wisconsin,
30921,Wuh09153i,su1sh2-i,Fa56A  sh2-i x Regal) {@10} su/su i/i,2014,Wisconsin,Manually Added 2021.09.06
14A0322,Wuh09164i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2014,New York,
14A0717,Wuh09164i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2014,New York,
31952,Wuh09164i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2014,Wisconsin,
15A0035,Wuh09164i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2015,New York,
15A0559,Wuh09164i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2015,New York,
2233,Wuh09164i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2015,Wisconsin,
32467,Wuh09164i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2014,Wisconsin,Manually Added 2021.09.06
32467,Wuh09164i,su1sh2-i,Jubilee x Fa56A sh2-i/+ x Ct1402)@@sh2 i/i su/su) {@8},2014,Wisconsin,Manually Added 2021.09.06
31546,Wuh09170i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iisusu) {@6},2014,Wisconsin,
15A0268,Wuh09170i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iisusu) {@6},2015,New York,
15A0814,Wuh09170i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iisusu) {@6},2015,New York,
3144,Wuh09170i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iisusu) {@6},2015,Wisconsin,
31062,Wuh09170i,su1sh2-i,Ct1403 x (Fa56sh2ixCt1402)iisusu) {@6},2014,Wisconsin,Manually Added 2021.09.06
31541,Wuh09174i,su1sh2-i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2014,Wisconsin,
32314,Wuh09174i,su1sh2-i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2014,Wisconsin,
15A0117,Wuh09174i,su1sh2-i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,New York,
15A0803,Wuh09174i,su1sh2-i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,New York,
2767,Wuh09174i,su1sh2-i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2015,Wisconsin,
14A0150,Wuh09183i,su1sh2-i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2014,New York,
14A0733,Wuh09183i,su1sh2-i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2014,New York,
31139,Wuh09183i,su1sh2-i,98136 x  (Fa56sh2ixCt1401)iisusu)  {@7},2014,Wisconsin,
